isbn,book_title,book_author,year_of_publication,Summary,Language,Category,img_l,average_rating
059048320X,Formula for Murder (Point Crime),Malcolm Rose,1994.0,"Everyone says that Ros&#39;s grandfather&#39;s fatal heart attack was
due to natural causes except Ros&#39;s brother David, and when David
is also killed, Ros and her boyfriend Kevin must find the clue in an
old photograph and outwit the murderer.",en,Detective and mystery stories,http://images.amazon.com/images/P/059048320X.01.LZZZZZZZ.jpg,2.9
0590523430,Kristy and the Kidnapper (Baby-Sitters Club Friends Forever),Ann M. Martin,2000.0,"On a school trip to Washington, D.C., Kristy becomes involved in a
mystery when she witnesses an attempted kidnapping.",en,Juvenile fiction,http://images.amazon.com/images/P/0590523430.01.LZZZZZZZ.jpg,3.4
0590568841,"Legend of the Lost Legend (Goosebumps, No 47)",R. L. Stine,1996.0,"Justin and Marissa Clarke are on an adventure trip in Brovania with
their dad to uncover The Lost Legend, a priceless, ancient manuscript
missing for nearly 500 years!",en,Juvenile fiction,http://images.amazon.com/images/P/0590568841.01.LZZZZZZZ.jpg,2.7
0590568876,"Calling All Creeps! (Goosebumps, No 50)",R. L. Stine,1996.0,"Ricky Beamer is furious when he&#39;s kicked off the school paper and
decides to play a joke on Tash, the bossy editor-in-chief, but the
joke backfires and Ricky&#39;s getting strange calls from creeps.",en,Juvenile fiction,http://images.amazon.com/images/P/0590568876.01.LZZZZZZZ.jpg,2.9
0590738887,"West to a Land of Plenty: The Diary of Teresa Angelino Viscardi, New York to Idaho Territory, 1883 (Dear America)",Jim Murphy,1992.0,"The first humorous book in the Dear America series, &quot;West to a
Land of Plenty&quot; follows an Italian girl&#39;s immigrant family as
they move from New York City to a utopian community in the frontier
West.",en,Fiction,http://images.amazon.com/images/P/0590738887.01.LZZZZZZZ.jpg,2.7
059076263X,"The Reunion (Animorphs, 30)",K. A. Applegate,1999.0,Marco&#39;s mom has been demoted.,en,Juvenile fiction,http://images.amazon.com/images/P/059076263X.01.LZZZZZZZ.jpg,2.7
0590847759,"Secret Agent Grandma (Give Yourself Goosebumps, No 16)",R. L. Stine,1997.0,Choose your own scary ending for yet another horror story.,en,Juvenile fiction,http://images.amazon.com/images/P/0590847759.01.LZZZZZZZ.jpg,3.0
0609608479,"Between Two Fires: Intimate Writings on Life, Love, Food and Flavor",Laura Esquivel,2001.0,"Between Two Fires is a wonderful collection of the best of her
passionate speeches, short writings, and recipes from the last decade
or so, most never published in English. Funny, poigna",en,Cooking,http://images.amazon.com/images/P/0609608479.01.LZZZZZZZ.jpg,3.2
0609804383,Black Rubber Dress: A Sam Jones Mystery,Lauren Henderson,1999.0,"During the unveiling of her latest artistic creation at a London bank,
unconventional artist-turned-sleuth Sam Jones becomes embroiled with a
successful young banker as she investigates the murder at the party of
a man found crushed to ...",en,Fiction,http://images.amazon.com/images/P/0609804383.01.LZZZZZZZ.jpg,2.8
0609809636,"Justice: Crimes, Trials, and Punishments",Dominick Dunne,2002.0,"A collection of courtroom writings includes accounts of the two trials
of Claus von Bèulow, the O.J. Simpson trial, the Menendez brothers
murder case, and the indictment of Michael Skakel for a long-unsolved
Connecticut murder.",en,Biography & autobiography,http://images.amazon.com/images/P/0609809636.01.LZZZZZZZ.jpg,3.5
0618068872,Empress Orchid,Anchee Min,2004.0,"A fictional portrait of the last empress of China follows Orchid, a
beautiful teenager from an aristocratic family, who is chosen to
become a low-ranking concubine of the emperor and rises to a position
of power in the Chinese court.",en,Fiction,http://images.amazon.com/images/P/0618068872.01.LZZZZZZZ.jpg,3.3
0618109277,Kit's Law : A Novel,Donna Morrissey,2001.0,"Living a reclusive and isolated existence with her mentally retarded
mother and her grandmother in a ramshackle cottage on
Newfoundland&#39;s outer banks, teenager Kit Pitman finds her life
turned upside down by the death of her grandmother, ...",en,Fiction,http://images.amazon.com/images/P/0618109277.01.LZZZZZZZ.jpg,3.2
0670876615,Skull Session,Daniel Hecht,1998.0,"Paul Skoglund, who suffers from Tourette&#39;s syndrome, is hired by
his wealthy aunt to fix up her ravaged house, but with the help of his
girlfriend Lia and Morgan Ford, a police investigator, he uncovers
links between the house and a series ...",en,Fiction,http://images.amazon.com/images/P/0670876615.01.LZZZZZZZ.jpg,2.7
067100171X,The Rings of Tautee (Star Trek: The Original Series),Dean Wesley Smith,1996.0,"Captian Kirk suspects that a new Klingon superweapon is the cause of
the disintegration of a solar system, but the Prime Directive limits
Kirk&#39;s ability to undo the disaster, and his humanitarian efforts
spark hostility from Klingon ...",en,Fiction,http://images.amazon.com/images/P/067100171X.01.LZZZZZZZ.jpg,3.5
0671002392,"The Heart of the Warrior (Star Trek: Deep Space Nine, No 17)",John Gregory Betancourt,1996.0,"While a crucial peace conference fills Deep Space NineTM with rumors
of intrigue and conspiracy, Major Kira and Lt. Commander Worf embark
on a dangerous undercover mission deep into the heart of the Gamma
Quadrant.",en,Fiction,http://images.amazon.com/images/P/0671002392.01.LZZZZZZZ.jpg,3.2
0671004255,"Death of a Neutron Star (Star Trek Voyager, No 17)",Eric Kotani,1999.0,"When an alien scientist asks to join Captain Kathryn Janeway in the
investigation of an unprecedented scientific find, Voyager is soon
embroiled in a battle of wills among several alien races--each intent
on decimating whole worlds in the ...",en,Fiction,http://images.amazon.com/images/P/0671004255.01.LZZZZZZZ.jpg,3.0
0671007939,The 34th Rule (Star Trek: Deep Space Nine),David R. George III,1999.0,"Quark&#39;s deal of a lifetime places him at the center of a major
dispute between Bajor and the Ferengi Alliance in which the Grand
Nagus, has refused to sell one of the lost Orbs of the Prophets to the
Bajoran government. Original.",en,Fiction,http://images.amazon.com/images/P/0671007939.01.LZZZZZZZ.jpg,2.9
0671008846,Dark Victory (Star Trek),William Shatner,2000.0,"When Kirk&#39;s evil twin Emperor Tiberius arrives from the
&quot;Mirror Universe&quot; to attack the Federation, Kirk must help
his new friends in the 24th-century Star Fleet stop the destruction.
Reprint.",en,Fiction,http://images.amazon.com/images/P/0671008846.01.LZZZZZZZ.jpg,2.9
0671014234,"Marooned (Star Trek Voyager, No 14)",Christie Golden,1997.0,"When Kes is abducted by an alien pirate, Janeway leads a rescue
mission that ends in the away team&#39;s being stranded on a hostile
planet, while Chakotay, in command of Voyager, confronts an enemy
fleet in space. Original.",en,Fiction,http://images.amazon.com/images/P/0671014234.01.LZZZZZZZ.jpg,3.0
067101465X,"Dujonian's Hoard (Star Trek The Next Generation: The Captain's Table, Book 2)",Michael Jan Friedman,1998.0,"Captain Picard recounts his secret mission to rescue a former
Starfleet officer who had disappeared while searching for the
legendary treasure trove known as Dujonian&#39;s hoard",en,Fiction,http://images.amazon.com/images/P/067101465X.01.LZZZZZZZ.jpg,2.7
0671014676,"Fire Ship (Star Trek Voyager: The Captains Table, Book 4)",Diane Carey,1998.0,"Rescued from a freak accident by an alien ship, Captain Kathryn
Janeway of the Voyager tries to protect her newfound allies from a war
only she can see is coming, but her wits and experience may not be
enough. Original.",en,Fiction,http://images.amazon.com/images/P/0671014676.01.LZZZZZZZ.jpg,3.4
0671020781,"Once Burned (Star Trek New Frontier: The Captain's Table, Book 5)",Peter David,1998.0,"Former Starfleet captain Mackenzie Calhoun tells about his service as
the first officer on board the Starship Excalibur and the events that
led to his court-martial and resignation from Starfleet. Original.",en,Fiction,http://images.amazon.com/images/P/0671020781.01.LZZZZZZZ.jpg,4.0
0671024973,Call to Arms...:  The Dominion War Book 2 (Star Trek Deep Space Nine),Diane Carey,1998.0,"Based on &quot;Call to Arms&quot; written by Ira Steven Behr &amp;
Robert Hewitt Wolfe &quot;A Time to Stand&quot; written by Ira Steven
Behr &amp; Hans Beimler &quot;Sons and Daughters&quot; written by
Bradley Thompson &amp; David Weddle &quot;Rocks and Shoals&quot;
written by Ronald D. ...",en,Fiction,http://images.amazon.com/images/P/0671024973.01.LZZZZZZZ.jpg,2.7
0671025007,"Tunnel Through the Stars: The Dominion War, Book 3 (Star Trek: The Next Generation)",John Vornholt,1998.0,"The Federation faces total defeat--unless Captain Picard can beat the
odds!",en,Fiction,http://images.amazon.com/images/P/0671025007.01.LZZZZZZZ.jpg,3.1
0671026925,"Strange New Worlds, Vol. 2 (Star Trek)",Dean Wesley Smith,1999.0,"Presents a second anthology of eighteen short stories, written by Star
Trek fans, including the fiction winners of a nationwide contest for
new authors. Original.",en,Fiction,http://images.amazon.com/images/P/0671026925.01.LZZZZZZZ.jpg,3.5
0671028251,Edward Windsor: Royal Enigma : The True Story of the 7th In Line to the British Throne,Wendy Leigh,1999.0,"Traces Prince Edward&#39;s work in the Royal Marines and as a
television producer, and looks at his upcoming wedding to Sophie Rhys-
Jones",en,Biography & autobiography,http://images.amazon.com/images/P/0671028251.01.LZZZZZZZ.jpg,3.0
0671034782,"Double or Nothing (Star Trek The Next Generation: Double Helix, Book 5)",Peter David,1999.0,"As a series of deadly plagues threatens to engulf the Romulans, the
Cardassians, the Bajorans, and the Federation, Captain Jean-Luc Picard
and Captain Mackenzie Calhoun of the Excalibur join forces to find the
hidden architect of these ...",en,Fiction,http://images.amazon.com/images/P/0671034782.01.LZZZZZZZ.jpg,3.4
0671035827,"Cloak and Dagger (Star Trek Voyager, No 19, Dark Matters Book One of Three)",Christie Golden,2000.0,"Joining forces with a powerful alien species, the Romulan Empire from
twenty years in the past creates a wormhole that leads to the present-
day Delta Quadrant and Voyager, hoping to seize the ship and gain
control of future technology.",en,Fiction,http://images.amazon.com/images/P/0671035827.01.LZZZZZZZ.jpg,3.6
0671035835,"Ghost Dance (Star Trek Voyager, No 20, Dark Matters Book Two of Three)",Christie Golden,2000.0,"As the Romulans attempt to uncover the secret of &quot;dark
matter&quot; from a contaminated and ailing Voyager, Captain Janeway
and her crew set out to retrace their journey to recover lost
quantities of the cosmic force, racing against time to stop ...",en,Fiction,http://images.amazon.com/images/P/0671035835.01.LZZZZZZZ.jpg,3.3
0671035843,"Shadow of Heaven (Star Trek Voyager, No 21, Dark Matters Book Three of Three)",Christie Golden,2000.0,"In the conclusion of the Dark Matters trilogy, Chakotay struggles to
warn his rescuers about the perils of the mutated dark matter that
could destroy the universe, while Tom Paris desperately flees the
killers hunting him.",en,Fiction,http://images.amazon.com/images/P/0671035843.01.LZZZZZZZ.jpg,3.2
0671042386,"Requiem (Star Trek New Frontier: Excalibur, Book 1)",Peter David,2000.0,"The tragic destruction of the Excalibur, one of the greatest ships in
the Federation, sends powerful ripples through Starfleet as the
members of the crew await new assignments. Original.",en,Fiction,http://images.amazon.com/images/P/0671042386.01.LZZZZZZZ.jpg,3.6
0671042394,"Renaissance (Star Trek New Frontier: Excalibur, Book 2)",Peter David,2000.0,"The surviving crew of the Excalibur are assigned to new posts within
Starfleet as Captain Shelby attempts to prevent a war and Dr. Selar
struggles with his own demons. Original.",en,Fiction,http://images.amazon.com/images/P/0671042394.01.LZZZZZZZ.jpg,3.7
0671047493,"Maximum Warp Book One:  Dead Zone (Star Trek The Next Generation, No 62)",Dave Galanter,2001.0,"The uneasy peace between the Federation and the Romulan Empire is
strained by an unknown force that is disrupting space, creating
&quot;dead zones&quot; where advance technology will not function.",en,Fiction,http://images.amazon.com/images/P/0671047493.01.LZZZZZZZ.jpg,3.4
0671500147,All Good Things... (Star Trek: The Next Generation),Michael Jan Friedman,1994.0,A &quot;novelization of the ... final episode.&quot;,en,Fiction,http://images.amazon.com/images/P/0671500147.01.LZZZZZZZ.jpg,3.2
0671502840,TEARS OF SINGERS STAR TREK,Melinda Snodgrass,1984.0,"Composer Guy Maslin joins the crew of the &quot;Enterprise&quot; to
investigate the strange continuous song of the inhabitants of Taygeta,
source of a dangerous spacewarp, and they discover that the
destruction of the Singers is linked to the growing ...",en,Fiction,http://images.amazon.com/images/P/0671502840.01.LZZZZZZZ.jpg,3.3
0671520954,Hiding My Candy,The lady Chablis,1997.0,"The personal story of the famous drag queen from &quot;Midnight in the
Garden of Good and Evil&quot; describes an abuse-marked childhood,
character development, rise to stardom, and secrets of survival",en,Biography & autobiography,http://images.amazon.com/images/P/0671520954.01.LZZZZZZZ.jpg,2.9
0671522671,ONLY,Winston Groom,1998.0,"Only--the sole survivor of a litter of sheep dogs--happily sharing the
lives of newlyweds George and Alice Martin yet yearning to escape the
confines of his yard, finds an opportunity for freedom.",en,Fiction,http://images.amazon.com/images/P/0671522671.01.LZZZZZZZ.jpg,2.9
0671523686,Murder on the Orient Express,Agatha Christie,1984.0,"&quot;A model for historians and sociologists and . . . a standard to
which all future research on technology will refer.",en,Detective and mystery stories,http://images.amazon.com/images/P/0671523686.01.LZZZZZZZ.jpg,3.5
0671527037,"A Fury Scorned (Star Trek The Next Generation, No 43)",Pamela Sargent,1996.0,"When the sun warming planet Epicetus III starts to go nova, the U.S.S.
Enterprise is the only ship that can reach the planet in time.",en,Fiction,http://images.amazon.com/images/P/0671527037.01.LZZZZZZZ.jpg,3.1
0671528173,White Star,James Thayer,1996.0,"Once a military sniper, Owen Gray wants to live out his life
peacefully as an assistant U.S. attorney in New York, but an unknown
killer, a Russian ex-sniper and former rival, challenges him to the
ultimate duel",en,Fiction,http://images.amazon.com/images/P/0671528173.01.LZZZZZZZ.jpg,3.0
0671534262,LORD OF THE DEAD PROMO W SLAVE OF MY THIRST,Tom Holland,1997.0,"From the Levant to London&#39;s society salons to the canals of
Venice, famed poet Lord Byron embarks on a life of adventure as the
world&#39;s most notable vampire, following a dark trail of long-
hidden secrets, ancient black arts, and the depths ...",en,Fiction,http://images.amazon.com/images/P/0671534262.01.LZZZZZZZ.jpg,3.2
